Date,price,zone
1/2/2019 12:00:00 AM,22.800000,LZ_LCRA
1/2/2019 12:00:00 AM,23.830000,LZ_NORTH
1/2/2019 12:00:00 AM,23.880000,LZ_RAYBN
1/2/2019 12:00:00 AM,23.190000,LZ_SOUTH
1/2/2019 12:00:00 AM,43.390000,LZ_WEST
1/2/2019 1:00:00 AM,22.180000,LZ_AEN
1/2/2019 1:00:00 AM,21.670000,LZ_CPS
1/2/2019 1:00:00 AM,22.330000,LZ_HOUSTON
1/2/2019 1:00:00 AM,22.030000,LZ_LCRA
1/2/2019 1:00:00 AM,23.220000,LZ_NORTH
1/2/2019 1:00:00 AM,23.280000,LZ_RAYBN
1/2/2019 1:00:00 AM,22.060000,LZ_SOUTH
1/2/2019 1:00:00 AM,43.620000,LZ_WEST
1/2/2019 2:00:00 AM,22.290000,LZ_AEN
1/2/2019 2:00:00 AM,21.840000,LZ_CPS
1/2/2019 2:00:00 AM,22.310000,LZ_HOUSTON
1/2/2019 2:00:00 AM,22.170000,LZ_LCRA
1/2/2019 2:00:00 AM,23.250000,LZ_NORTH
1/2/2019 2:00:00 AM,23.310000,LZ_RAYBN
1/2/2019 2:00:00 AM,22.360000,LZ_SOUTH
1/2/2019 2:00:00 AM,42.980000,LZ_WEST
1/2/2019 3:00:00 AM,21.930000,LZ_AEN
1/2/2019 3:00:00 AM,21.460000,LZ_CPS
1/2/2019 3:00:00 AM,21.910000,LZ_HOUSTON
1/2/2019 3:00:00 AM,21.790000,LZ_LCRA
1/2/2019 3:00:00 AM,22.960000,LZ_NORTH
1/2/2019 3:00:00 AM,23.020000,LZ_RAYBN
1/2/2019 3:00:00 AM,22.020000,LZ_SOUTH
1/2/2019 3:00:00 AM,44.560000,LZ_WEST
1/2/2019 4:00:00 AM,24.030000,LZ_AEN
1/2/2019 4:00:00 AM,23.610000,LZ_CPS
1/2/2019 4:00:00 AM,23.580000,LZ_HOUSTON
1/2/2019 4:00:00 AM,23.930000,LZ_LCRA
1/2/2019 4:00:00 AM,25.130000,LZ_NORTH
1/2/2019 4:00:00 AM,25.200000,LZ_RAYBN
1/2/2019 4:00:00 AM,24.740000,LZ_SOUTH
1/2/2019 4:00:00 AM,51.100000,LZ_WEST
1/2/2019 5:00:00 AM,27.740000,LZ_AEN
1/2/2019 5:00:00 AM,27.500000,LZ_CPS
1/2/2019 5:00:00 AM,26.870000,LZ_HOUSTON
1/2/2019 5:00:00 AM,27.720000,LZ_LCRA
1/2/2019 5:00:00 AM,28.710000,LZ_NORTH
1/2/2019 5:00:00 AM,28.750000,LZ_RAYBN
1/2/2019 5:00:00 AM,28.850000,LZ_SOUTH
1/2/2019 5:00:00 AM,55.770000,LZ_WEST
1/2/2019 6:00:00 AM,37.390000,LZ_AEN
1/2/2019 6:00:00 AM,36.600000,LZ_CPS
1/2/2019 6:00:00 AM,37.450000,LZ_HOUSTON
1/2/2019 6:00:00 AM,37.150000,LZ_LCRA
1/2/2019 6:00:00 AM,39.340000,LZ_NORTH
1/2/2019 6:00:00 AM,39.360000,LZ_RAYBN
1/2/2019 6:00:00 AM,37.260000,LZ_SOUTH
1/2/2019 6:00:00 AM,75.680000,LZ_WEST
1/2/2019 7:00:00 AM,37.330000,LZ_AEN
1/2/2019 7:00:00 AM,36.870000,LZ_CPS
1/2/2019 7:00:00 AM,37.170000,LZ_HOUSTON
1/2/2019 7:00:00 AM,38.430000,LZ_LCRA
1/2/2019 7:00:00 AM,39.240000,LZ_NORTH
1/2/2019 7:00:00 AM,39.210000,LZ_RAYBN
1/2/2019 7:00:00 AM,38.570000,LZ_SOUTH
1/2/2019 7:00:00 AM,72.460000,LZ_WEST
1/2/2019 8:00:00 AM,35.190000,LZ_AEN
1/2/2019 8:00:00 AM,34.810000,LZ_CPS
1/2/2019 8:00:00 AM,34.820000,LZ_HOUSTON
1/2/2019 8:00:00 AM,35.410000,LZ_LCRA
1/2/2019 8:00:00 AM,36.640000,LZ_NORTH
1/2/2019 8:00:00 AM,36.500000,LZ_RAYBN
1/2/2019 8:00:00 AM,36.160000,LZ_SOUTH
